index,residence space,building space,exchange rate,unit price of residence space,unit price of building space,total_cost
410,3560,107290,6.464558901,14.12227883,0.758370146,851000.0001530873
411,3750,11025,7.399771646,32.0389374,0.379332941,920000.0000086253
412,4230,37769,7.494047118,29.15387965,0.214904996,984999.9999839556
413,2950,78843,6.695937313,33.60735106,0.674625389,1019999.9997668451
414,5860,52889,7.29703676,22.51473291,0.503858769,1157200.0002074072
415,3720,9450,7.939978555,45.20384007,0.464154664,1370000.0000656855
416,5190,23716,6.357021996,48.89793891,0.591743019,1702499.9998237332
417,7270,130017,7.483328001,40.50111595,0.036459478,2238888.0003794385
418,1940,9533,7.387973615,16.20047237,0.465770316,265000.0000055138
419,2130,6969,7.883798108,18.71356578,0.104703405,319999.9999323214
420,1350,1250,6.539768611,44.52459516,0.227073196,394949.9999900485
421,3060,7015,7.178854935,22.78679607,0.979666985,549899.9999620874
422,2520,6000,7.630235556,44.54711993,0.402769428,875000.0000487234
423,1370,1350,7.275863416,36.87681364,0.042188895,368000.0000497225
424,2160,5298,7.958897366,47.12256234,0.768523463,842499.9999776958
425,970,8580,7.359798642,17.54242629,0.487188645,156000.0000440458
426,1370,8470,6.185707139,16.40072222,0.878236879,185000.0000332074
427,700,10540,7.073506321,27.66880822,0.737701517,191999.99994769844
428,1460,9750,6.279523945,18.54527467,0.505917419,201000.000012356
429,1040,2643,7.769112879,25.5822689,0.160633169,209999.99997436994
430,1350,7620,7.322827039,16.2229925,0.907213721,211000.00002600157
431,990,8012,7.718287044,21.55690384,0.974814182,225000.00001881493
432,810,2451,7.697384724,35.32683361,0.781360524,235000.0000032203
433,1830,8209,7.945679195,15.30612548,0.248211451,238749.9999788321
434,1770,17208,7.776473826,13.56903922,0.502406983,254000.0000535579
435,1220,2500,7.75921515,25.21669707,0.839911284,254999.99998364746
436,1290,2828,7.967227818,23.87940511,0.868749259,265000.000052141
437,2380,7066,7.83055216,12.50677767,0.648584722,268971.8749776542
438,1360,8100,7.712893822,23.43590458,0.867046501,299999.99992905825
439,2180,7813,7.100222688,18.72109883,0.220386761,301999.9999970091
440,1440,8040,6.365583774,31.83025508,0.459264964,315274.9999802749
441,2100,7715,7.106106617,19.88617941,0.606345426,330000.00000030803
442,1940,4927,7.159298274,22.32527902,0.706566701,334999.9999416232
443,1080,8100,6.719861821,43.89125535,0.375914829,339000.0000198984
444,1720,7119,7.051173577,27.66558274,0.108995876,340999.9999328176
445,910,4500,6.741744643,52.99442299,0.820093382,349999.9999864169
446,1730,5500,7.690243647,26.33345464,0.22830627,359999.99992387096
447,1280,9898,7.461998427,36.04809699,0.320770193,368000.00000076025
448,980,895,7.364757783,50.8060241,0.35036554,369000.00000264635
449,2480,10090,7.330587164,17.85702901,0.647081415,372499.99991970364
450,2160,6223,7.579715336,22.26002206,0.393372081,383000.0000325906
451,2200,16921,6.55050161,26.8403242,0.209320567,410000.0000142417
452,1480,1369,7.396437495,37.82586659,0.585691149,420000.00002988375
453,2010,2287,7.851703748,28.02057909,0.614102005,453246.0000045211
454,2020,11358,6.736007152,30.85872161,0.589661522,465000.0000405114
455,1230,1391,6.880963595,57.71895377,0.155746562,489999.9999630427
456,1290,1334,6.851770759,55.90765053,0.63940588,499999.99997716985
457,2780,6369,6.778212876,24.87707711,0.839243149,504999.9999572664
458,1940,4800,6.771293635,38.33934979,0.041918052,504999.9999997035
459,1800,8623,7.754293123,33.36490878,0.842016962,522000.000035688
460,3720,11610,6.426036462,22.09563095,0.586991351,571986.1111457539
461,2120,4650,7.329768242,36.99001085,0.211487026,582000.0000385584
462,2110,5000,6.169530997,46.47577196,0.161822992,609999.9999881429
463,2040,28593,6.758367254,31.57423666,0.929838332,614999.9999147383
464,1620,6630,6.831354746,52.38369102,0.889352456,620000.0000085152
465,1770,6000,7.132767319,48.73598197,0.343679549,629999.9999672262
466,1570,1433,7.311437399,54.56039511,0.83070968,634999.9999500258
467,2550,10000,6.399094438,37.34874992,0.508738333,641999.9999632555
468,3040,6887,7.970588473,24.71470779,0.877118867,647000.0000409444
469,2400,3340,7.541277559,37.24127817,0.038417037,675000.0000168522
470,2670,13463,7.760394232,30.45490715,0.564391786,689999.9999072917
471,2760,5000,7.604599887,33.99404099,0.544655045,734200.0000168924
472,2620,8950,7.982166215,33.95463246,0.502480721,746000.000052133
473,2980,4930,7.661639057,31.20696011,0.992604434,750000.0001139217
474,3110,6142,6.596427325,36.57858271,0.014671922,751000.000053919
475,1720,5000,7.572914002,56.39971644,0.93413056,770000.0000077661
476,3680,5759,6.52719713,31.9448104,0.550222246,787999.9999265553
477,2600,2750,7.717784344,41.32764304,0.504601966,839999.9998853373
478,2350,11914,6.610011289,54.02981384,0.136206036,850000.0000602945
479,2170,12508,7.636317131,47.64200915,0.912771348,876649.999871047
480,2830,5000,6.105244374,50.99419458,0.128754377,885000.0000513995
481,4700,38412,6.245011878,27.53823772,0.382310238,900000.0001203053
482,2700,6120,7.964385149,41.75377598,0.24893268,909999.9999173391
483,3300,12090,7.252703848,36.14955494,0.704786599,927000.0000216303
484,3290,12329,6.95982115,38.8038486,0.687313967,947499.9999395716
485,2980,27144,6.278605871,43.62082377,0.770676483,947499.9999481541
486,4530,258746,6.732147134,12.41529918,0.328015364,949999.9996746758
487,2920,34527,7.662160303,34.6460882,0.906611938,1014999.999864198
488,3270,5187,6.53739448,47.17318342,0.750635606,1033888.0000185065
489,3280,11000,6.638763868,47.18295361,0.309262401,1049999.9999543962
490,5420,101930,6.763630802,15.83221696,0.935005635,1224999.9998116582
491,3070,16028,6.815105833,57.13176244,0.271602707,1225000.0000021972
492,3490,9170,7.324923634,49.28104647,0.062232693,1263999.999934188
493,3460,3997,7.515084412,50.04436362,0.457318743,1315000.0001044301
494,3380,20021,7.714723568,47.35573875,0.722293123,1346400.0000012123
495,790,2640,7.804224535,12.62478636,0.590391811,89999.99997088473
496,910,6232,7.820454668,20.93262922,0.123736669,155000.0000169082
497,1950,12559,6.27235425,12.26473396,0.951944199,225000.00002209988
498,1660,7210,7.934205532,14.59324726,0.573292144,225000.00003234326
499,1250,7500,6.979178306,20.33775848,0.90887388,224999.99996674978
500,1040,6535,7.44526448,28.06659587,0.157810554,224999.9999532966
501,650,5360,6.846312111,45.51444588,0.748197607,229999.9999877914
502,1900,33888,7.419957847,15.47234475,0.08678599,239950.00005052277
503,2020,7902,6.627825797,16.3762195,0.491698514,245000.00005819098
504,2510,8165,6.709430876,14.77977089,0.336671978,267345.000064749
505,1090,8640,7.640391142,30.84755698,0.425684964,284999.9999894338
506,1490,9600,7.670736399,21.34302694,0.584772013,286999.9999503702
507,1950,8251,7.736918011,15.10549056,0.935246373,287599.9999737697
508,1090,7315,7.125677614,32.65799305,0.678104431,289000.0000142169
509,1390,12823,6.288648165,34.07933792,0.261720626,318999.9999125746
510,1350,14200,6.756850733,28.82503941,0.62081218,322500.000014921
511,1450,5008,7.316727236,28.41623433,0.778472954,330000.0000361864
512,1090,7200,7.564702337,41.33122187,0.077155753,345000.0000276805
513,2010,14298,6.399313903,22.71513944,0.631971814,349999.99998176075
514,1650,8254,6.683893168,29.16599965,0.876309616,370000.0000143282
515,3001,5710,6.621951864,17.28468073,0.780468672,372999.9999904181
516,1190,9486,6.762107006,39.52917108,0.887241645,375000.0000383628
517,1480,6600,7.126897374,36.39948787,0.022645463,384999.9999623578
518,2180,13529,6.677514485,26.17966047,0.26459088,404999.9999916243
519,1410,6000,7.001871676,41.30088705,0.12499632,412999.99998866237
520,1960,5000,7.001804139,28.25970491,0.77628333,415000.00002443645
521,2140,6355,7.077143103,26.20673807,0.847059141,435000.0000545497
522,1770,6610,7.865787527,31.88748625,0.106711985,449499.99997629126
523,2450,42180,6.621478307,23.60766211,0.239968763,450000.00011601
524,1250,892,7.452529308,48.29547801,0.014391294,450000.00001570414
525,3360,7685,6.132043036,21.16926957,0.399693784,455000.0000075826
526,2350,10450,7.216065601,23.44181983,0.82855237,460000.0000681844
527,3400,8970,6.84272563,17.97720635,0.745455388,464000.00000432687
528,3740,8700,6.844730185,17.05977195,0.642862805,474999.99997944233
529,3830,35000,6.212254348,15.08992308,0.556349467,480000.0000520987
530,2040,5616,7.777193578,30.68566658,0.347034471,502000.0000074554
531,2790,5602,7.78105903,21.56900986,0.843208444,504999.99994324264
532,2876,5086,6.284752201,27.40810428,0.926033271,524999.999977691
533,2450,4591,6.76765886,30.45915185,0.642541951,524999.9999745009
534,1580,1161,6.421058986,51.32443691,0.576747498,524999.9999664464
535,1690,8190,7.767001465,39.1875055,0.245484436,529999.999949093
536,1680,4950,7.106319788,43.44366202,0.322454407,529999.9999868289
537,3440,8100,6.128500267,24.93478712,0.489995568,549999.9999088943
538,2250,7500,7.541610825,32.30373685,0.032707851,550000.0000345313
539,1490,1709,6.303804017,58.2509411,0.660736806,554250.0000474325
540,1440,5000,7.435240469,51.97370599,0.094972501,559999.999939475
541,1530,5401,6.869607276,51.30941672,0.827766702,570000.0000035163
542,1580,11750,7.507384988,44.32519115,0.558080674,574999.9999854361
543,2290,7125,7.400526976,32.14375738,0.66857443,579999.9999664145
544,2090,8164,6.711649076,39.30301898,0.541719606,581000.0000091061
545,2710,38180,7.373659782,18.47587399,0.787861182,590999.9998221961
546,1680,2400,6.524393985,53.10847871,0.567033917,591000.0000263592
547,1710,4050,7.382914642,47.8461138,0.533535691,620000.0000576688
548,1810,1846,6.627186056,51.53438046,0.558653829,625000.0000263356
549,2260,6000,7.221961624,37.01771585,0.549490997,627999.9999640557
550,1950,13320,7.391523594,38.23889147,0.851604957,634999.9999163809
551,1740,13750,7.476583578,43.56909917,0.760663034,645000.000061501
552,2210,4861,7.753058911,37.64262531,0.133239077,650000.000039519
553,2740,7140,6.35401805,35.72619667,0.639366448,650999.9999785984
554,3400,5196,6.904469462,27.04235475,0.7017416,659999.9999893836
555,1940,5820,6.779200193,49.46201642,0.367329168,665000.0000112411
556,3410,9600,6.512142639,27.8318652,0.911027126,674999.9999612053
557,3000,5548,6.98172023,31.6136565,0.331664454,674999.9999898605
558,2030,8398,6.937176891,46.68033714,0.731664219,699999.9999982751
559,3190,5283,7.806695142,28.98026583,0.855764028,756999.9998493795
560,3610,59677,7.629121286,15.97738921,0.740121262,776999.999885725
561,2340,10495,6.567869784,48.84616696,0.424958219,780000.000087591
562,2890,2370,7.468923048,36.91043374,0.140179333,799200.0001002285
563,3150,7119,7.588701101,33.16851224,0.500265688,819899.9999535206
564,3560,11119,7.130379345,31.8812562,0.639753732,859999.9999867564
565,3520,6773,6.493524864,37.06403483,0.518856988,870000.0001115236
566,3490,7494,6.105298244,45.15968559,0.278897169,974999.9999402099
567,4400,16625,7.007937896,31.26144866,0.738629823,1050000.0000907015
568,3530,7924,7.880247465,49.69039619,0.284237356,1399999.9999162673
569,4860,23723,7.880031713,42.57927722,0.263955835,1680000.0002356903
570,1100,17334,7.154556902,17.62472421,0.002364179,139000.00006500923
571,700,5200,6.829697958,27.53467291,0.657832629,154999.99999087022
572,860,11900,7.982770399,12.6964545,0.766740848,159999.99992008213
573,1170,8925,6.641499824,19.70018847,0.369775847,174999.99999805988
574,1240,7200,7.716944826,16.93624802,0.952752671,215000.0000204459
575,1340,7473,6.379443307,24.51284632,0.282191103,223000.00002189478
576,1630,9010,7.306688718,17.04884656,0.470125516,233999.9999904783
577,2230,4541,6.845190077,14.92805608,0.808344904,252999.99998099182
578,1850,8250,6.08873179,22.09386529,0.165856365,257200.00002485313
579,1570,5706,7.87254679,20.94925857,0.135111079,265000.0000137841
580,1780,7214,6.277027996,21.34073284,0.608571972,266000.0000636902
581,700,6000,7.47793552,43.83649069,0.854413279,267800.0000087928
582,1260,8280,7.642083803,27.52362285,0.552722681,300000.00003876333
583,2110,10200,6.083946111,20.76469951,0.627429625,305494.99994602887
584,1220,1086,6.97324026,35.48662032,0.541769852,305999.9999974169
585,1480,7830,6.92973182,25.73964466,0.848033436,310000.0000195114
586,1050,9876,7.103035867,33.64617325,0.841922702,309999.9999600799
587,2010,7226,7.604910893,18.41776396,0.62723389,316000.0000359025
588,1840,5011,6.628437172,25.67638092,0.115686214,317000.0000405501
589,2220,6049,7.717697003,18.4355159,0.195761726,325000.00006954966
590,1700,7314,7.155398117,26.7354631,0.234741536,337500.000073028
591,1050,5402,7.925077794,39.50668829,0.261654069,339950.00004382554
592,1970,3716,6.515771827,25.53763594,0.503750142,340000.0000816539
593,2120,15003,7.000893427,20.41413146,0.400017725,344999.999932128
594,2257,10117,7.455577667,17.66237188,0.699223037,349949.99995377474
595,2100,12384,6.675925215,20.24672778,0.872723962,356000.00003306806
596,2010,8625,7.670057012,22.22729537,0.322366455,364000.0000372615
597,1290,5500,6.28844701,44.22184618,0.389982399,372220.00001981115
598,1690,1618,7.807096406,28.07297645,0.204430929,372977.00006618793
599,1620,4980,7.62484178,30.54725335,0.20206839,384999.99996626325
600,3040,24123,7.192921266,18.09819734,0.139792759,420000.0000794442
601,2580,5200,6.595362756,24.81728761,0.428860264,437000.0000385828
602,2910,17172,6.570229617,22.3955667,0.193318069,449999.9999867378
603,1660,7500,7.581205573,35.51114022,0.195208322,458000.0000113023
604,2310,14023,7.350618017,24.80552046,0.473468561,470000.00004900066
605,2150,39449,7.232075714,30.39072618,0.047163746,486000.0000942015
606,1850,9600,6.139006633,40.021038,0.588358237,489199.99996928097
607,2270,7375,7.918527812,25.96762959,0.534774092,497999.9999274062
608,2090,42689,6.528945243,16.51901163,0.981614699,498999.9998751868
609,2170,26460,7.093434566,32.80701625,0.026691039,510000.00000145804
610,1820,4883,7.012351796,38.03830799,0.745790449,510999.99998593854
611,1600,6120,6.747158869,46.15513238,0.64743743,525000.0000315737
612,2450,15002,6.295682368,32.40893018,0.318810837,529999.999976878
613,1900,8250,7.995246121,32.01902115,0.842926445,542000.0000455487
614,2370,217800,6.847448245,22.67589393,0.117345018,542999.9995259903
615,2090,7640,6.889684384,35.76085882,0.533152449,542999.9999530711
616,2000,5000,7.571012636,33.90107985,0.863001919,546000.0000049962
617,1830,8000,6.600327866,43.19866247,0.761716625,562000.0000125087
618,2240,14667,7.167441106,30.02009889,0.789777696,565000.0000681868
619,2220,6000,6.52974093,41.62694808,0.104004268,607499.9999590189
620,2540,3832,7.439857407,32.18374322,0.414463133,619999.9999754071
621,1680,11180,6.314505146,55.48631368,0.51533576,624999.9999334177
622,2470,33305,6.580313743,34.09869485,0.359929191,633099.9999424324
623,1830,5120,6.575681008,54.92402018,0.625886024,682000.0000034514
624,2360,6750,6.694313784,42.17233166,0.801941453,702500.0000072574
625,3200,7081,7.594951447,27.64849861,0.651455604,706999.9999253256
626,2060,5649,7.406611994,46.1796293,0.248774948,714999.9999515042
627,2700,4004,7.726565413,33.42887861,0.827996715,723000.0000150913
628,5774,31675,6.207317076,18.35812815,0.417184322,740000.000053899
629,3430,10157,7.876224961,25.94652955,0.488042047,740000.0000386543
630,3030,30007,7.298126362,25.0037948,0.977342551,766950.0000299291
631,2470,3600,7.13118324,43.53078768,0.243364706,773000.000038693
632,2580,13096,7.202481652,41.78962421,0.269798321,801999.9999840751
633,2190,7350,7.720068148,52.23790609,0.736949771,924999.9999179685
634,3100,20553,7.017068989,36.36008902,0.964223836,930000.0000929824
635,3320,7644,6.249914932,44.61241503,0.508745547,949999.9998684314
636,2510,9887,7.142872816,52.20171828,0.270394835,954999.9998977804
637,3810,8019,7.906198648,31.69771063,0.176372896,965999.9998532392
638,4470,60373,6.068795267,34.49274578,0.503007272,1119999.9999950272
639,4910,9444,7.169480572,33.63253656,0.569535199,1222500.000163514
640,1040,5000,6.770087207,18.62687096,0.515879251,148612.50001220446
641,1060,5200,6.957304298,19.37992422,0.885291163,174949.9999442344
642,1150,8100,6.841786902,18.19635204,0.754804302,185000.00002384544
643,1090,8520,7.311071838,16.59404273,0.927285794,189999.9999677983
644,980,3090,7.73273827,25.36098176,0.222328895,197500.0000045378
645,1670,9987,7.163630439,13.20597625,0.652940462,204700.00001701206
646,1160,10384,7.520059677,24.37241256,0.030643305,215000.00001565917
647,1400,7384,7.727894883,20.56734094,0.043475832,224999.9999848326
648,1400,6200,6.817645258,22.67745804,0.557149847,240000.00005470883
649,1490,6930,6.495597914,22.69439387,0.563233046,244999.99996033064
650,1230,10350,7.392234771,23.94980129,0.421354264,250000.00002794535
